id,addr_stree,addr_house,addr_postc,addr_subur,air_condit,amenity,biergarten,brand,capacity,contact_ph,contact_we,cuisine,delivery,descriptio,diet_vegan,diet_veget,indoor_sea,indoor_s_1,internet_a,internet_1,name,opening_ho,outdoor_se,smoking,takeaway,wheelchair,Lat,Lon,Brick,_Distance
node/2347398756,Joachimsthaler Straße,"16",10719,Charlottenburg,,restaurant,,,,,,vietnamese,,,,,,,,,Thuy Zen,Mo-Sa 12:00-23:00,,,,,52.501742000000000,13.330788000000000,Charlottenburg-Wilmersdorf,80.113613345794960
node/2347507142,Savignyplatz,"13",10623,Charlottenburg,,restaurant,,,,+49 30 31991099,https://grandcafe-saintgermain.de/,french,,,,,true,,,,Grand Cafe Saint-Germain,Mo-Su 10:00-00:00,yes,,,,52.505180000000003,13.321381000000001,Charlottenburg-Wilmersdorf,102.467656504853522
node/2347507154,Kantstraße,"23",10623,Charlottenburg,,restaurant,,,,,,vietnamese,,,,,,,,,Saigon Green,,,,,no,52.506068999999997,13.320862000000000,Charlottenburg-Wilmersdorf,57.975436563317167
node/2347507160,Savignyplatz,"12",10623,Charlottenburg,,restaurant,,,,+49 30 3136086,,italian,,,,,true,,,,San Marino,Mo-Su 9:00+,yes,,,limited,52.505369999999999,13.321400000000001,Charlottenburg-Wilmersdorf,81.637611712381315
node/2347507165,Kantstraße,"22",10623,Charlottenburg,,restaurant,,,,,,chinese,,,yes,yes,,,,,Green Flavor,Mo-Su 12:00-23:00,yes,,,limited,52.506064000000002,13.320974000000000,Charlottenburg-Wilmersdorf,50.385828591433537
node/2347507189,Bleibtreustraße,"49",10623,Charlottenburg,,restaurant,,,,+49 30 24534730,https://12-apostoli.de/,italian,,,,,true,,,,XII Apostel,"Mo-Fr 16:00+ ; Sa-Su 12:00+",yes,,,limited,52.505235999999996,13.320589999999999,Charlottenburg-Wilmersdorf,120.910202786885705
node/2347762054,Lehmbruckstraße,"9",10245,Friedrichshain,,restaurant,,,,,,italian,,,,,,,,,Trattoria Paparazzi,Tu-Sa 17:00-23:00,,,,limited,52.502989999999997,13.453153000000000,Friedrichshain-Kreuzberg,192.939655562425173
node/2352271676,Florastraße,"25",13187,Pankow,,restaurant,,,"12",+49 30 40049562,http://www.franz-pankow.de,german,,,yes,yes,,,,,Franz,"We,Th,Su 12:00-21:00; Fr,Sa 12:00-22:00",yes,no,,no,52.565367999999999,13.403501000000000,Pankow,124.189954401795504
node/2352412649,Kantstraße,"133",10625,Charlottenburg,,restaurant,,,,"+493037591414",http://www.daosasiashop.de/,thai,,,,,true,,,,Dao,Mo-Su 12:00-23:30,yes,,,no,52.506055000000003,13.315068000000000,Charlottenburg-Wilmersdorf,60.198995323618433
node/2352412651,Wielandstraße,"6",10625,Charlottenburg,,restaurant,,,,,,spanish,,,,,,,,,El Borriquito,,,,,yes,52.505777999999999,13.315573000000001,Charlottenburg-Wilmersdorf,106.176181534220987
node/2352412652,Kantstraße,"132",10625,Charlottenburg,,restaurant,,,,,,greek,,,,,,,,,Stavros,,yes,,,limited,52.506070000000001,13.314760000000000,Charlottenburg-Wilmersdorf,43.750403750853714
node/2352412653,Kantstraße,"30",10623,Charlottenburg,,restaurant,,,,+49 30 3132659,https://www.goodfriends-berlin.de/,chinese,,,,,true,,,,Good Friends,Mo-Su 12:00-21:45,yes,,,limited,52.506236000000001,13.317831999999999,Charlottenburg-Wilmersdorf,11.820227370376156
node/2352412931,Wielandstraße,,10625,Charlottenburg,,restaurant,,,,,,thai,,,,,,,,,Thai Food Sawaddie,,,,,limited,52.506013000000003,13.315595999999999,Charlottenburg-Wilmersdorf,93.518545324278975
node/2361562301,Manfred-von-Richthofen-Straße,"6",12101,Tempelhof,,restaurant,,,,+49 30 77008518,https://jayden-restaurant.de/,vietnamese,yes,,,,,,,,Jayden,"Mo-Th 11:00-22:00; Fr-Sa 11:00-22:30; Su 11:30-22:00",,,yes,,52.484188000000003,13.384043999999999,Tempelhof-Schöneberg,70.773771106995369
node/2368642314,Danckelmannstraße,"49",14059,Charlottenburg,,restaurant,,,,,http://www.pinoyberlin.de/,filipino,,,,,,,,,Pinoy,Tu-Su 12:00-22:00,yes,,,no,52.514809999999997,13.291000000000000,Charlottenburg-Wilmersdorf,479.335523663195772
node/2385181240,Südwestkorso,"12",12161,Friedenau,,restaurant,,,,+49 30 91579577,,italian,,,,yes,true,,wlan,no,Corso Toscana,"Mo-Fr 16:00-22:30; Sa,Su 12:00-22:30",yes,,,yes,52.474212000000001,13.322537000000001,Tempelhof-Schöneberg,51.349662611611706
node/2388282186,,,,,,restaurant,,,,,,international,,,,,,,,,Restaurant-Café Enzian,"Mo-Fr 10:00-24:00+, Sa-Su 12:00-24:00+",yes,,,limited,52.447654999999997,13.305533000000000,Steglitz-Zehlendorf,137.986840659209747
node/2388293853,Enzianstraße,"2",12203,,,restaurant,,,,,,chinese,,,,,,,,,Lala Noodle,"Mo, Th-Su 12:00-22:00",yes,,,no,52.448439999999998,13.305254000000000,Steglitz-Zehlendorf,127.664284542060230
node/2390676537,Martin-Luther-Straße,20a,10777,Schöneberg,,restaurant,,,,+49 30 21961786,https://raststaette-gnadenbrot.de/,german,,,,yes,true,,,,Raststätte Gnadenbrot,"Mo-Sa 09:00-01:00; Su 09:00-00:00",yes,,,yes,52.497193000000003,13.345753000000000,Tempelhof-Schöneberg,19.979719376548140
node/2391234911,Westfälische Straße,"45",10711,Halensee,,restaurant,,,,+49 30 66642549,,italian,,,no,yes,,,,,De Santi,"Mo-Fr 12:00-15:00,17:00-22:00; Sa 17:00-22:00; Su off",,,,no,52.496760000000002,13.292771000000000,Charlottenburg-Wilmersdorf,135.351896261176535
node/2391234914,Kurfürstendamm,"134",10711,Halensee,,restaurant,,,,"+493089541892",http://hanok-berlin.com/,korean,,,,,,,,,[mo:im],"Mo-Th 12:00-22:00; Fr,Sa 12:00-22:30; Su 17:00-22:00",,,,yes,52.497315000000000,13.293569000000000,Charlottenburg-Wilmersdorf,152.041231496570560
node/2391234924,,,,,,restaurant,,,,,,italian,,,,,,,,,Osteria Mare,Tu-Sa 17:00+,,,,limited,52.496231999999999,13.295239000000000,Charlottenburg-Wilmersdorf,26.382179227559750
node/2391234943,,,,,,restaurant,,,,+49 30 89043786,http://tavernetta-azara.de/,italian,,,,,true,,,,Tavernetta Azara,Tu-Su 12:00-23:00,no,,,no,52.496484000000002,13.292534000000000,Charlottenburg-Wilmersdorf,130.284227346971562
node/2395436002,Leibnizstraße,"81",10625,,,restaurant,,,,,,indian,yes,,,,true,,wlan,no,Bhetghat,12:00-24:00,yes,,,limited,52.508692000000003,13.314012999999999,Charlottenburg-Wilmersdorf,25.502054536870329
node/2402138985,Marienfelder Allee,"39",12277,,,restaurant,,,,,,turkish,,,yes,,,,,,Vegan Çiğ Köfte,Mo-Fr 10:00-20:00,,,,,52.422038999999998,13.370657000000000,Tempelhof-Schöneberg,12.872767358021973
node/2403685459,Seestraße,"41",13353,,false,restaurant,,,,,,chinese,,,,yes,true,,,,Asia Deli,Mo-Su 12:00-22:00,yes,outside,,no,52.549702000000003,13.351343999999999,Mitte,37.423988148691265
node/2407379276,Scharnweberstraße,"54",10247,Friedrichshain,false,restaurant,,,,+49 30 68915679,http://butterhandlung.de/,german,,,,,true,,,,Butterhandlung,"We-Fr 17:00+, Sa-Su 12:00+",yes,outside,,limited,52.512174999999999,13.470834999999999,Friedrichshain-Kreuzberg,30.976022697884563
node/2414008084,,,,,,restaurant,,,,,,greek,,,,no,true,,,,Restaurant Areti,"Tu-Su,PH 12:00-23:00",yes,,,,52.502329000000003,13.456581000000000,Friedrichshain-Kreuzberg,37.106071519247983
node/2420044561,Markelstraße,"46",12163,Steglitz,false,restaurant,,,,,http://www.ristorante-giramondo.de/,italian,,,,,true,,,,Ristorante Giramondo,"Mo-Fr 16:00-22:00; Sa,Su 13:00-22:00",yes,outside,,,52.465127000000003,13.321179000000001,Steglitz-Zehlendorf,262.643996516182824
node/2424605187,,,,,,restaurant,,,,,,indian,,,,,true,,,,Swadishta,,yes,,,,52.504486000000000,13.357289000000000,Mitte,206.282560016219691
node/2425321862,Genthiner Str.,"41",10785,,,restaurant,,,,,,german,,,,,,,,,"Kantine Arbeitsgericht ""Cantina Lubitsch""","Mo-Fr 10:00-16:00; PH off",,,,,52.502594999999999,13.359223999999999,Mitte,337.261527625090139
node/2429162152,,,,,,restaurant,,,,,,italian,,,,,,,,,Trattoria Nardini,Mo-Su 12:00-24:00,yes,,,no,52.568046000000002,13.329765999999999,Reinickendorf,53.657861414328693
node/2432415505,,,,,,restaurant,,,,,,arab,,,,,true,,,,Imbiss an der Wasserstadt,,yes,,,yes,52.557879999999997,13.219244000000000,Spandau,173.447089923875410
node/2438713179,Bölschestraße,"105",12587,Friedrichshagen,,restaurant,,,,,,italian,,,no,yes,,,,,Tresoli,Mo-Su 11:30-00:00,no,,,no,52.451681000000001,13.624517000000001,Treptow-Köpenick,74.201137802430083
node/2439759145,Theodor-Heuss-Platz,"2",14052,Westend,,restaurant,,,,,,italian,,,,,true,,,,mama trattoria,Mo-Su 12:00-21:00,yes,,,yes,52.509942000000002,13.273802999999999,Charlottenburg-Wilmersdorf,62.660840516047827
node/2439759197,Kaiserdamm,"40",14057,Westend,,restaurant,,,,,,italian,,,,,true,,,,Pizzeria I Due,Mo-Su 12:00-24:00,yes,,,,52.509776000000002,13.274392000000001,Charlottenburg-Wilmersdorf,18.963926568878684
node/2439759266,Kaiserdamm,"32",14057,Westend,,restaurant,,,,,,japanese,,,,,true,,,,Sakura II,"Mo-Su,PH 12:00-22:00",sidewalk,,,limited,52.510036999999997,13.278335000000000,Charlottenburg-Wilmersdorf,213.826712069509625
node/2440682459,Köpenicker Straße,16-17,10997,Kreuzberg,,restaurant,,,,+49 30 319881860,https://spindlerklatt.com/,asian,,,,,,,,,spindler & klatt,20:00-06:00,,,,yes,52.505814000000001,13.434794999999999,Friedrichshain-Kreuzberg,141.391178527227879
node/2440887035,Seegefelder Straße,"134",13583,Falkenhagener Feld,,restaurant,,,,,,greek,,,,,,,,,Romiosini,11:00-01:00,,,,no,52.539109000000003,13.179162000000000,Spandau,18.149154231796704
node/2446714269,Sandstraße,"41",13593,Staaken,,restaurant,,,,+49 30 47058605,,italian,,Pizzeria & Trattoria,,,,,,,Focolare,"Tu-Sa 16:00-23:00; Su 16:00-22:00",,,,yes,52.517992999999997,13.168974000000000,Spandau,70.514699570078392
node/2455728704,Fritz-Reuter-Straße,"7",10827,Schöneberg,,restaurant,,,,,,italian,,,yes,yes,true,,,,L'Antica Pizzeria Da Michele,"Mo-Sa 17:00-22:30; Su 14:00-22:30",no,no,,no,52.480238999999997,13.347488999999999,Tempelhof-Schöneberg,147.541609641924680
node/2456235092,,,,,,restaurant,,,,,,asian,,,,,,,,,Thanh Binh,"We-Mo 11:00-22:00; Tu off",,,,no,52.595593999999998,13.433058000000001,Pankow,14.794448300501008
node/2466173821,Windscheidstraße,"24",10627,Charlottenburg,,restaurant,,,,,,italian,,,,,,,,,Il Secondo,"Mo-Fr 16:00-23:30; Sa, Su 12:00-23:30",,,,,52.505881000000002,13.299822000000001,Charlottenburg-Wilmersdorf,152.437900278940504
node/2466173868,Stuttgarter Platz,"21",10627,Charlottenburg,,restaurant,,,,+49 30 49877840,https://leonhardt-restaurant.de/,mediterranean,,,,,,,,,Leonhardt,Mo-Su 10:00-24:00,yes,,,no,52.505018000000000,13.299370000000000,Charlottenburg-Wilmersdorf,247.417789855611488
node/2466173892,,,,,,restaurant,,,,,,italian,,,,,,,,,Pan Degli Angeli,"PH,Mo-Su 17:00-18:00+",,,,limited,52.505209999999998,13.299478000000001,Charlottenburg-Wilmersdorf,225.564242707684997
node/2466173912,,,,,,restaurant,,,,,,italian,,,,,true,,,,Salumeria da Pino,"Mo-Fr 11:00-22:00; Sa 10:00-22:00",yes,,,limited,52.505017000000002,13.300208000000000,Charlottenburg-Wilmersdorf,146.285171956498203
node/2466173920,Leonhardtstraße,"1",14057,Charlottenburg,,restaurant,,,,,,italian,,,,,,,,,Trattoria Da Gianni,,yes,,,no,52.504874000000001,13.298939000000001,Charlottenburg-Wilmersdorf,277.229012576162688
node/2466173944,Stuttgarter Platz,"18",,,,restaurant,,,,+49 30 31800712,,french,,,,no,true,,,,Brasserie Lamazère,"Tu-Su 18:00-23:00; Mo off",no,,,no,52.505088000000001,13.300525000000000,Charlottenburg-Wilmersdorf,123.565177625902820
node/2466173947,Stuttgarter Platz,"16",10627,,,restaurant,,,,,,italian,,,,,true,,,,focaccino,Mo-Sa 18:00-24:00,no,,,no,52.505195000000001,13.301024000000000,Charlottenburg-Wilmersdorf,88.098975368128592
node/2466173952,Leonhardtstraße,"13",14057,Charlottenburg,,restaurant,,,,+49 30 31004399,http://www.de-maufel.com,luxembourgian,,,,,true,,,,de maufel,Tu-Sa 18:00-24:00,yes,,,limited,52.505746000000002,13.296220000000000,Charlottenburg-Wilmersdorf,69.556764573484301
node/2476267528,Bernhardstraße,"12",10715,,,restaurant,,,,+49 176 70981275,https://wunderbar-essen.de/,chinese,,Supper Club and more,,yes,,,,,Wunderbar,"Mo-Fr 12:00-15:00,17:00-22:00",,,,,52.478338999999998,13.330211000000000,Charlottenburg-Wilmersdorf,88.178205949936839
node/2476268053,Wexstraße,"29",10715,Wilmersdorf,,restaurant,,,,,,korean,,,,,,,,,Kooks Kochen,"Di-Sa 12:00-15:30, Di-Sa 17:00-22:30",sidewalk,,,no,52.478844000000002,13.330040000000000,Charlottenburg-Wilmersdorf,136.151654705037345
node/2476268058,Bundesplatz,"8",10715,Wilmersdorf,,restaurant,,,,+49 30 8534240,https://www.roma-bundesplatz.de,italian,,,no,yes,true,,,,Ristorante Roma,Mo-Su 12:00-23:00,yes,outside,,limited,52.478281000000003,13.328132000000000,Charlottenburg-Wilmersdorf,50.170174794734514
node/2476315801,Prinzregentenstraße,"53",10715,Wilmersdorf,,restaurant,,,,,,indian,,,,yes,true,,,,Sagar,Mo-Su 11:30-22:00,yes,,,,52.478949999999998,13.333047000000001,Charlottenburg-Wilmersdorf,34.060337820000861
node/2476315802,Prinzregentenstraße,"53",10715,Wilmersdorf,,restaurant,,,,,,turkish,,,,,true,,,,Yakamoz,"Tu-Fr 13:00-23:00; Sa,Su 13:00-24:00",yes,no,,limited,52.478892000000002,13.333057999999999,Charlottenburg-Wilmersdorf,30.266595399845762
node/2477983910,Käthe-Niederkirchner-Straße,"14",10407,Prenzlauer Berg,,restaurant,,,,+49 30 42851030,http://www.talehthai.de,thai,,,,,,,,,Taleh Thai,Mo-Su 12:00-20:00,,,,limited,52.530481000000002,13.431566000000000,Pankow,192.185159671857093
node/2478924740,Alt-Moabit,"107",10559,Moabit,,restaurant,,,,,,indian,,,,,,,,,Agra,Mo-Su 12:00-20:00,,,,limited,52.524453999999999,13.349189000000001,Mitte,39.609770377339345
node/2479053610,Kurfürstendamm,"211",10719,Charlottenburg,,restaurant,,,,,,french,,,,,,,,,Brasserie Le Paris,Tu-Sa 12:00-22:00,yes,,,yes,52.502113000000001,13.324503999999999,Charlottenburg-Wilmersdorf,86.545620107447732
node/2479053615,Kurfürstendamm,"202",10719,,,restaurant,,,,,,italian,,,,,true,,,,Capone,,yes,,,yes,52.501657999999999,13.321507000000000,Charlottenburg-Wilmersdorf,95.129604590562593
node/2479053619,Kurfürstendamm,203-205,10719,Charlottenburg,,restaurant,,,,,,spanish,,,,,true,,,,El Dorado,"Mo-Sa 11:00-23:00; Su 16:00-00:00",yes,,,limited,52.501815000000001,13.322497000000000,Charlottenburg-Wilmersdorf,208.734663371931987
node/2482984719,Tegeler Straße,"25",13353,Wedding,,restaurant,,,,,http://shikgoo.com,korean,,,,,true,,,,Shikgoo,"Mo-Su 18:00-23:00, We off",yes,,,no,52.542625000000001,13.356971000000000,Mitte,157.771932872843934
node/2486903144,Ofener Straße,"2",13349,Wedding,,restaurant,,,,+49 30 91505121,https://www.hasina.de/,indian,,,,yes,,,,,Hasina Eatery,Tu-Su 15:00-21:00,,,yes,no,52.555447000000001,13.344393999999999,Mitte,132.131696128339740
node/2489284899,,,,,,restaurant,,,,+49 30 6763464,https://www.zum-bohnsdorfer-eck.de,german,,,,,,,,,Zum Bohnsdorfer Eck,"Tu-Th 17:00-22:00; Fr 16:00-22:00; Sa-Su 12:00-22:00",,,,limited,52.399773000000003,13.546241000000000,Treptow-Köpenick,60.499183526104197
node/2491985738,,,10435,,,restaurant,,,,,,german,,,,,,,wlan,,Der neue Platzhirsch,"Mo-Sa 16:00-22:00; Su 10:00-22:00",yes,outside,,no,52.536619000000002,13.402188000000001,Mitte,348.162979217747420
node/2495367282,Seestraße,"71",13347,Wedding,,restaurant,,,,,,korean,yes,,,yes,true,,,,Sam Yuk Gu,Tu-Su 16:00-22:00,yes,,yes,no,52.554718999999999,13.360992000000000,Mitte,194.159117543599507
node/2495554399,Friesenstraße,"12",10965,Kreuzberg,,restaurant,,,,,,greek,,,,,,,,,Z,Tu-Su 17:00-00:00,,,,yes,52.486660999999998,13.394212000000000,Friedrichshain-Kreuzberg,65.921126668428855
node/2496651172,Bergmannstraße,"105",10961,Kreuzberg,,restaurant,,,,,,arab,,,,,,,,,Al-Kalif,,,,,no,52.490029000000000,13.388864000000000,Friedrichshain-Kreuzberg,169.872078954781159
node/2496651173,Mehringdamm,"45",10961,Kreuzberg,,restaurant,,,,,https://www.cancun-berlin.de,mexican,,,,,true,,,,Cancún,,yes,,,no,52.491948000000001,13.387634000000000,Friedrichshain-Kreuzberg,63.342725993564201
node/2496651182,Gneisenaustraße,"4",10961,,,restaurant,,,,,,indian,,,,yes,,,,,Chandra Kumari,12:00-25:00,,,,yes,52.492350999999999,13.388830000000000,Friedrichshain-Kreuzberg,62.355972006721139
node/2496651328,Bergmannstraße,"100",10961,Kreuzberg,,restaurant,,,,,,indian,,,,,true,,,,India,,yes,,,limited,52.489848000000002,13.389770000000000,Friedrichshain-Kreuzberg,324.635295821918874
node/2496651336,Gneisenaustraße,6a,10961,Kreuzberg,,restaurant,,,,,,asian,,,,yes,true,,,,Little Tibet,"Tu-Fr 17:00-23:30; Sa 14:00-23:30; Su 14:00-22:00",yes,,,no,52.492234000000003,13.389536000000000,Friedrichshain-Kreuzberg,93.641604710008238
node/2496651337,Gneisenaustraße,"8",10961,,,restaurant,,,,,,korean,,,yes,yes,,,,,Madang,Mo-Sa 17:30-23:30,,,,no,52.492117000000000,13.390123000000001,Friedrichshain-Kreuzberg,130.257064492460216
node/2496651339,,,,,,restaurant,,,,,,nepalese,,,,,true,,,,Nepal Haus,,yes,,,yes,52.492373000000001,13.388702000000000,Friedrichshain-Kreuzberg,59.344756304172769
node/2496652039,Bergmannstraße,"103",10961,Kreuzberg,,restaurant,,,,+49 30 61203301,http://www.swera.de,indian,,,,yes,true,,,,Swera,Mo-Su 11:30-02:00,yes,outside,,yes,52.489919999999998,13.389098000000001,Friedrichshain-Kreuzberg,181.798705955446025
node/2496752195,Bergmannstraße,"96",10961,Kreuzberg,,restaurant,,,,,,vietnamese,,,yes,yes,true,,wlan,,Hương Quê,Mo-Su 11:30-23:30,yes,,,no,52.489646000000000,13.391240000000000,Friedrichshain-Kreuzberg,170.451011857530432
node/2496789927,Zossener Straße,"19",10961,Kreuzberg,,restaurant,,,,,,korean,,,,,true,,,,SongSong Kitchen,Su-Fr 12:00-22:00,yes,,,,52.490670000000001,13.393952000000001,Friedrichshain-Kreuzberg,59.043883069187984
node/2498835736,Pestalozzistraße,"70",10627,,,restaurant,,,,,,austrian,,,,,,,,,JOSL Berlin,"Mo,Su,PH off; Tu-Sa 17:00-21:00",yes,,,no,52.507809999999999,13.304080000000001,Charlottenburg-Wilmersdorf,149.854848950217956
node/2498835756,Wielandstraße,"37",10629,Charlottenburg,,restaurant,,,,+49 30 66307370,http://henoheno.de/,japanese,,,yes,,,,,,Heno Heno,"Mo-Fr 12:00-22:00; Sa 13:00-22:00",yes,,,yes,52.503897000000002,13.315689000000001,Charlottenburg-Wilmersdorf,148.168570761758076
node/2498835758,Kantstraße,"67",10627,Charlottenburg,,restaurant,,,,+49 30 31801117,,vietnamese,,,,,,,no,,Minh-Trang,"Mo-Th 11:30-23:00, Fr 11:30-24:00, Sa 12:00-24:00, Su,PH 12:00-23:00",,,,no,52.506943000000000,13.302561000000001,Charlottenburg-Wilmersdorf,39.728098855340640
node/2498835786,Kaiser-Friedrich-Straße,64aa,10627,Charlottenburg,,restaurant,,,,+49 30 3237023,http://www.zikos-grill.de,international,,,,,,,,,Ziko’s Grill,Mo-Su 12:00-23:00,,no,,yes,52.507703999999997,13.302452000000001,Charlottenburg-Wilmersdorf,120.197992308871093
node/2499357891,,,,,,restaurant,,,,,,croatian,,,,,,,,,Attila,"Mo-Th,Su 11:30-22:00; Fr-Sa 11:30-23:00",,,,yes,52.458269000000001,13.373818000000000,Tempelhof-Schöneberg,147.883568874289324
node/2499359137,Hasenheide,"9",,,,restaurant,,,,,,thai,,,,,,,,,Reisschale,,,,,yes,52.487203000000001,13.422323000000000,Friedrichshain-Kreuzberg,137.695313230403542
node/2502453298,Wasgenstraße,"55",14129,Schlachtensee,,restaurant,,,,,,indian,,,,,,,,,Rasam,Mo-Su 12:00-24:00,,,,no,52.430323000000001,13.213530000000000,Steglitz-Zehlendorf,328.245564469567796
node/2503235322,Choriner Straße,"72",10119,Mitte,,restaurant,,,,+49 30 44715809,,italian,,,,,,,,,Vino e Libri,"Mo-Sa 17:00-24:00; Su off",yes,,,no,52.533216000000003,13.406867000000000,Mitte,166.326581332627654
node/2503519412,Landsberger Allee,219a,13055,,,restaurant,,,,,,italian,,,no,yes,,,,,Vino Del Sol,"Mo-Sa 11:00-24:00; Su 10:00-24:00",,no,,limited,52.534408999999997,13.486247000000001,Lichtenberg,71.181921548164595
node/2507346814,,,,,,restaurant,,,,,,italian,,,,yes,true,,,,Ristorante Pizzeria Venezia,Mo-Su 12:00-23:00,yes,,,no,52.441716999999997,13.456775000000000,Neukölln,78.605265467033774
node/2511853642,Neue Bahnhofstraße,"26",10245,Friedrichshain,false,restaurant,,,,+49 30 25768711,,japanese,,,yes,yes,true,,,,Suigyo Izakaya,"Mo,We-Su 12:00-23:00",yes,outside,yes,yes,52.506653000000000,13.470476000000000,Friedrichshain-Kreuzberg,56.295650213948754
node/2512668692,Monbijouplatz,"11",10178,Mitte,,restaurant,,,,,https://dae-mon.com/,korean,,,,,true,,,,Dae Mon,Tu-Sa 18:00+,yes,,,yes,52.522778000000002,13.399374999999999,Mitte,114.746454144775498
node/2513403033,Luisenplatz,"3",10585,Charlottenburg,,restaurant,,,,,,russian,,,,,,,,,Samowar,"Mo-Sa 11:00-23:00, Su 09:00-23:00",,outside,,no,52.520935000000001,13.299882999999999,Charlottenburg-Wilmersdorf,96.728993672702288
node/2517230830,Marlene-Dietrich-Platz,"1",10785,Mitte,,restaurant,,,,,https://www.vietbowl.de/viet-bowl-potsdamer-platz,asian,,,,,,,,,Viet Bowl,Mo-Su 11:30-23:00,,outside,,yes,52.506762999999999,13.372343000000001,Mitte,131.925021219965231
node/2524533109,Bleibtreustraße,"17",10623,Charlottenburg,,restaurant,,,,,,indian,,,,,,,,,Calcutta,,,,,no,52.503312999999999,13.319471999999999,Charlottenburg-Wilmersdorf,170.309033089939419
node/2524533114,Bleibtreustraße,"17",10623,Charlottenburg,,restaurant,,,,,,italian,,,,,,,,,La Cantina,,,,,no,52.503391999999998,13.319482000000001,Charlottenburg-Wilmersdorf,178.739339576466620
node/2532870732,Krumme Straße,"41",10627,Charlottenburg,,restaurant,,,,,,mexican,,,,yes,true,,,,Sonora,Mo-Su 11:00-23:00,yes,,,no,52.507742999999998,13.309205000000000,Charlottenburg-Wilmersdorf,179.709500124590249
node/2532870746,Pestalozzistraße,"84",10627,Charlottenburg,,restaurant,,,,,,turkish,,,,yes,true,,,,Istanbul,Mo-Su 12:00-22:00,yes,,,yes,52.507744000000002,13.308956999999999,Charlottenburg-Wilmersdorf,166.970204957554529
node/2532870755,Krumme Straße,"42",10627,Charlottenburg,,restaurant,,,,,,latin_american,,"Billardraum;Fußballspiele",,,true,,,,La Batea,,yes,,,limited,52.507382000000000,13.309177999999999,Charlottenburg-Wilmersdorf,156.127680203959159
node/2532898349,,,,,,restaurant,,,,,,italian,,,,,true,,,,Luardi,,yes,,,limited,52.506939000000003,13.304962000000000,Charlottenburg-Wilmersdorf,98.639184997439699
node/2532898426,,,,,,restaurant,,,,,,malaysian,,,,,,,,,Seri Melayu,,,,,,52.505749000000002,13.304643000000000,Charlottenburg-Wilmersdorf,78.434621448596928
node/2532898468,Kantstraße,"105",10627,Charlottenburg,,restaurant,,,,,,german,,,,,,,wlan,customers,House of Greens,"Tu-Sa 09:00-17:00; Su 10:00-17:00; Mo-We off",no,,,,52.506582000000002,13.304192000000000,Charlottenburg-Wilmersdorf,86.580103288663963
node/2541029865,Karl-Marx-Straße,"175",12043,Neukölln,,restaurant,,,,,,arab,,,no,yes,true,,,,Abo Hedo,,sidewalk,outside,,,52.474621999999997,13.440277999999999,Neukölln,63.418825418154121
node/2541155657,Karl-Marx-Straße,"177",12043,Neukölln,,restaurant,,,,,,syrian,,,yes,yes,,,,,Shaam,Mo-Su 12:00-22:00,,,,no,52.474432000000000,13.440390000000001,Neukölln,41.204706602260025
node/2542361165,Greifswalder Straße,"29",10405,Prenzlauer Berg,,restaurant,,,,+49 30 4254424,http://www.aldente-berlin.de/,italian,,,,yes,true,,,,al dente,"Mo-Fr 12:00-24:00; Sa,Su,PH 15:00-24:00",yes,,,no,52.532310000000003,13.428998000000000,Pankow,26.534372501235168
node/2543804204,,,,,true,restaurant,,,,,,italian,,,,,true,,,,Via Nova II,"Mo-Sa 10:00-24:00+, Su,PH 10:00-24:00",yes,outside,,yes,52.519635000000001,13.392287000000000,Mitte,70.399286330298338
node/2548529502,,,,,,restaurant,,,,,,asian,,,no,yes,true,,,,Asia Bistro,Mo-Sa 10:00-21:00,yes,no,yes,yes,52.505175000000001,13.514514999999999,Lichtenberg,51.193176750320021
node/2549455657,Zossener Straße,"17",10961,,,restaurant,,,,+49 30 52661490,,sudanese,,,yes,yes,true,,wlan,,Tutti Island,Mo-Su 11:00-23:00,yes,,,no,52.490932000000001,13.394043000000000,Friedrichshain-Kreuzberg,29.536304792798315
node/2549735529,Sophienstraße,"11",10178,Mitte,,restaurant,,,,,http://www.restauration-sophien11.de/,german,,,,,,,,,Restauration Sophien 11,"Mo-Sa 12:00-22:00; PH,Su off",no,no,,no,52.525030000000001,13.402767000000001,Mitte,67.515776467659649
node/2567897432,Holzhauser Straße,"62",13509,Borsigwalde,,restaurant,,,,,,german,,,,,,,,,Polo Bistro,Mo-Sa 09:00-19:00,,,,yes,52.580913000000002,13.304271999999999,Reinickendorf,86.890989580879619
node/2568685180,Greifswalder Straße,"211",10405,Prenzlauer Berg,,restaurant,,,,+49 30 4427057,http://asiatiger.de/,asian,,,,yes,true,,,,Asia Tiger,"Mo-Fr 11:00-23:00, Su,PH 12:00-23:00",yes,,,yes,52.532186000000003,13.427867000000001,Pankow,62.853948043775283
node/2574312102,Lohmühlenstraße,"65",12435,Alt-Treptow,,restaurant,,,,,,german,,,,,,,,,Loh-ise,,,,,,52.494002999999999,13.446116000000000,Treptow-Köpenick,153.467574693818079
node/2574325617,Taborstraße,"20",10997,Kreuzberg,,restaurant,,,,+49 30 99252372,,german,no,,,,,,,,Geschmackssache,"Mo-Th 09:00-17:00; Fr 09:00-16:00 ""nur Bargeldzahlung möglich""",yes,,,,52.497301999999998,13.446464000000001,Friedrichshain-Kreuzberg,117.908553517419875
